51 15 4071 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1
52 15 3086 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
53 15 3171 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1
54 15 3674 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1
55 15 3807 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0
56 15 3852 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0
57 15 3055 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1
58 15 2440 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1
59 15 4124 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1
60 15 3266 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1
61 15 3010 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1
62 15 4059 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1
63 15 2656 0 1 1 0 1 0 1 1 1 1 0 1 1 1 1
64 15 2734 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1
65 15 3176 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1
66 15 3290 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
67 15 3480 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1
68 15 4275 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1
69 15 3431 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1
70 15 3605 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1
71 15 3452 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1
72 15 3503 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1
73 15 3328 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1
74 15 2964 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
75 15 3332 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1
76 15 4055 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
77 15 3645 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0
78 15 3432 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1
79 15 3359 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1
80 15 3218 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1
81 15 3428 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1
82 15 3704 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1
83 15 3857 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
84 15 3466 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1
85 15 3775 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1
86 15 2757 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1
87 15 3844 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1
88 15 3661 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1
89 15 3598 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1
90 15 4443 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1
91 15 3072 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1
92 15 3026 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1
93 15 3697 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1
94 15 3735 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1
95 15 4026 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1
96 15 4160 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1
97 15 3100 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1
98 15 3112 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1
99 15 4492 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
100 15 3629 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1
